"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"PLM00012424","STRACHOWICE, PL","2023-12-08","0.00","2.4","30","34","27"
"PLM00012424","STRACHOWICE, PL","2023-12-09","0.06","3.1","33","36",
"PLM00012424","STRACHOWICE, PL","2023-12-10","0.01","1.6","37",,"29"
"PLM00012424","STRACHOWICE, PL","2023-12-11","0.06",,"44","49",
"PLM00012424","STRACHOWICE, PL","2023-12-12","0.17",,"43","47",
"PLM00012424","STRACHOWICE, PL","2023-12-13","0.01",,"41","44","36"
"PLM00012424","STRACHOWICE, PL","2023-12-14","0.09",,"39","43",
"PLM00012424","STRACHOWICE, PL","2023-12-15","0.04",,"36",,"32"
"PLM00012424","STRACHOWICE, PL","2023-12-16","0.00",,"42",,"36"
"PLM00012424","STRACHOWICE, PL","2023-12-17","0.01",,"43","47",
"PLM00012424","STRACHOWICE, PL","2023-12-18","0.00",,"41","50",
"PLM00012424","STRACHOWICE, PL","2023-12-19","0.00",,"43","49","33"
"PLM00012424","STRACHOWICE, PL","2023-12-20","0.28",,"42","47",
"PLM00012424","STRACHOWICE, PL","2023-12-21","0.15",,"43","47","39"
"PLM00012424","STRACHOWICE, PL","2023-12-22","0.14",,"39","46",
"PLM00012424","STRACHOWICE, PL","2023-12-23","0.00",,"35","38",
"PLM00012424","STRACHOWICE, PL","2023-12-24","0.20","1.2","40",,
"PLM00012424","STRACHOWICE, PL","2023-12-25","0.27",,"51","54",
"PLM00012424","STRACHOWICE, PL","2023-12-26","0.02",,"49","54",
"PLM00012424","STRACHOWICE, PL","2023-12-27","0.00",,"38","47","32"
"PLM00012424","STRACHOWICE, PL","2023-12-28","0.00",,"43",,"31"
"PLM00012424","STRACHOWICE, PL","2023-12-29","0.00",,"47","54","37"
"PLM00012424","STRACHOWICE, PL","2023-12-30","0.02",,"45","51",
"PLM00012424","STRACHOWICE, PL","2023-12-31","0.04",,"36","43","29"
"PLM00012424","STRACHOWICE, PL","2024-01-01","0.04",,"42","48","34"
"PLM00012424","STRACHOWICE, PL","2024-01-02","0.02",,"40","44",
"PLM00012424","STRACHOWICE, PL","2024-01-03","0.35",,"48","54","40"
"PLM00012424","STRACHOWICE, PL","2024-01-04","0.04",,"43","49",
"PLM00012424","STRACHOWICE, PL","2024-01-05","0.03",,"35","39",
"PLM00012424","STRACHOWICE, PL","2024-01-06","0.00",,"33","36",
"PLM00012424","STRACHOWICE, PL","2024-01-07","0.03","0.4","24","31",
"PLM00012424","STRACHOWICE, PL","2024-01-08","0.00","0.4","16","20",
"PLM00012424","STRACHOWICE, PL","2024-01-09","0.00","0.4","12","20","8"
"PLM00012424","STRACHOWICE, PL","2024-01-10","0.00","0.4","13","24",
"PLM00012424","STRACHOWICE, PL","2024-01-11","0.00","0.4","23","30","11"
"PLM00012424","STRACHOWICE, PL","2024-01-12","0.00","0.4","30",,"27"
"PLM00012424","STRACHOWICE, PL","2024-01-13","0.00",,"35",,"33"
"PLM00012424","STRACHOWICE, PL","2024-01-14","0.01",,"36",,
